Name,유동비율,당좌비율,이자보상비율,고정장기적합률,부채비율,자기자본비율,차입금의존도,차입금비율,현금및현금성자산구성비율,유형자산구성비율,무형자산구성비율,차입부채조달금리(평균),차입부채조달금리(기말),차입부채/영업이익,현금흐름/총자산,현금흐름/총자본,현금흐름/총부채,현금흐름/총차입부채,현금흐름/영업수익,유보율,유보액/총자산,매출총이익률,영업이익률,총자산순이익률,투하자본수익률,EBITDA마진율,당기순이익률,ROA(영업이익),ROE(영업이익),총자산회전율( ROA 유사),총부채회전율,총자본회전율,주가수익비율(PER),주가장부가비율(PBR),주가매출액비율(PSR),매출채권회전율,재고자산회전율,직원수,임원수,신용등급 (채권),최대주주등 보유비율,총자산대비CFPS,감사의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,적정의견
주식회사아이엔소프트,5.698991287,5.698991287,0,0.643650081,0.127320799,0.887059015,0,0,,,,,,0,0.05524376,0.062277434,0.489137949,0,0.049738393,7.853527207,0.786866291,,0.022224311,0.040423034,0,0.035568063,0.036394641,0.024684241,0.027827056,1.110686451,9.834212869,1.25209984,0,24.73837046,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,의견거절(불확실성)
(주)지유온,2.021357786,1.967142132,-0.331498552,0.967839299,1.121414392,0.471383638,0.444238126,0.942413122,,,,,,-5.425450802,-0.058494372,-0.124090798,-0.110655614,-0.131673462,-0.125344078,-0.053738829,-0.026778699,,-0.175456612,-0.074711828,0,-0.155330808,-0.160095492,-0.081880408,-0.17370227,0.466670405,0.882814852,0.990001281,-0,-13.38476145,0,,,0,0,0,0,0,한정의견(감사범위제한)
(주)스페이스솔루션,1.733287849,1.682155486,0.015252126,0.904218543,1.090642888,0.478321767,0,0,,,,,,0,0.174957445,0.365773537,0.335374247,0,0.085027747,16.68656744,0.517181668,,0.091061909,0.169458167,0.623819113,0.093734509,0.082355148,0.187373646,0.39173138,2.057651186,3.944291816,4.301813818,0,5.901161429,0,,,0,0,0,69,0.139504621,적정의견
동아출판(주),1.327133386,1.091705217,0.012905594,0.431668984,0.515810045,0.659713273,0.070342408,0.106625729,,,,,,0.558295938,0.147364448,0.223376509,0.433059633,2.094958805,0.19989381,8.7610156,0.592126733,,0.170906818,0.089373662,6.669700782,0.249568934,0.121231695,0.125994842,0.190984246,0.737213664,2.166448443,1.11747587,0,11.18897868,0,,,499,0,0,100,0.028573257,적정의견
(주)아이패밀리에스씨,4.566157434,3.423908981,0.003619589,0.941451312,0.275493128,0.784010496,0.01644262,0.020972448,,,,,,0.155560064,0.083613286,0.106648172,0.387117359,5.085156037,0.061847103,19.1601218,0.745121321,,0.078183834,0.06880143,0.03379707,0.089139879,0.050891064,0.105699491,0.134818975,1.351935385,6.25926426,1.724384293,0,14.53458165,0,,,145,0,0,50,0.613777345,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
(주)다나와,7.672469934,7.133689753,0.001282443,0.834307937,0.129572137,0.885290958,0.007904268,0.008928441,,,,,,0.040398921,0.17758829,0.200598784,1.548162963,22.46739229,0.166073734,23.3874416,0.8559924,,0.182969421,0.162195463,0,0.1973642,0.151678955,0.195655422,0.221006913,1.069333997,9.322142204,1.207889889,0,6.16540058,0,,,0,0,0,0,0,0
주식회사더존비앤에프,23.44375707,23.41337601,0.01613339,0.758763568,0.064488445,0.939418471,0.024317414,0.025885603,,,,,,4.076410404,0.027486538,0.029259099,0.453710724,1.130323235,0.122131908,-0.228852038,-0.278789341,,0.026506268,0.004211239,0.001477399,0.129926171,0.018711947,0.005965399,0.006350097,0.225056158,3.71492374,0.239569654,0,237.4598124,0,,,11,0,0,50,3.208220782,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,적정의견
(주)데이터스트림즈,1.957019176,1.957019176,0.407932973,1.089673242,2.65758904,0.273404124,0.029175452,0.106711823,,,,,,0.511459901,0.100398253,0.367215575,0.138176208,3.441189237,0.060349801,0.82924425,0.123941271,,0.034289069,0.069208331,0,0.05303744,0.041601411,0.05704348,0.208641621,1.663605377,2.289588472,6.084785229,0,14.44912751,0,,,0,0,0,0,0,0
주식회사하나금융티아이,0.648088966,0.648088966,0.872914411,0.465838977,3.570973517,0.218771777,0.675853321,3.089307629,,,,,,38.68943133,0.02985549,0.136468653,0.038216092,0.044174511,0.05512562,0.019588124,0.004199994,,0.032254432,0.000775081,0.058607992,0.085771231,0.001431121,0.017468681,0.079848877,0.541590094,0.693254645,2.475593977,0,1290.188222,0,,,0,0,0,0,0.001041143,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
(주)케이엠에이치,1.222447693,1.05675687,0.148377689,0.42348443,1.587060346,0.386539108,0.447250946,1.157065189,,,,,,5.053326076,0.074445159,0.192594118,0.121352738,0.166450534,0.21573679,13.95678287,0.379495045,,0.256484839,0.076587554,0,0.336574722,0.2219453,0.088506251,0.228971013,0.345074007,0.562503678,0.892727281,0,13.05695178,0,,,0,0,0,0,0,0
(주)골프존,0.611566274,0.354537978,0.24059987,0.156159405,0.562156096,0.640140895,0.257523251,0.402291515,,,,,,3.305261696,0.161535241,0.25234326,0.448884682,0.627264684,0.363307985,27.04909165,0.616710324,,0.175233952,0.144618225,0.232190441,0.215891027,0.325260023,0.07791312,0.121712455,0.444623424,1.235548626,0.694571192,0,6.914757788,0,,,0,0,0,0,0.112905921,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
주식회사위즈덤하우스,2.280237361,1.426182625,-0.378964683,0.45656483,0.599275865,0.625282993,0.213234286,0.341020447,,,,,,-10.59120033,0.032326276,0.051698634,0.086268506,0.151599807,0.045651123,9.141520314,0.567012858,,-0.028432015,-0.06244243,0,0.105400222,-0.088181114,-0.020133156,-0.03219847,0.708115694,1.889734603,1.132472339,-0,-16.01475139,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
메타빌드주식회사,1.773809258,1.75285234,0.037894215,0.749050033,0.793728364,0.55749799,0.117829011,0.211353247,,,,,,0.677800508,0.234265956,0.420209507,0.529412235,1.988185714,0.197615299,5.733594315,0.474704468,,0.146643131,0.20376903,0,0.172368845,0.171889585,0.173840251,0.311822202,1.185464672,2.679004295,2.126401697,0,4.907517099,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,한정의견(감사범위제한)
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,적정의견
(주)아이스크림미디어,1.473470778,1.209905405,0.001562381,0.809417969,1.248957772,0.444650421,0,0,,,,,,0,0.129419825,0.291059716,0.233042079,0,0.062180016,3.047616649,0.334795546,,0.059071246,0.124625902,0,0.061374496,0.059876766,0.122949314,0.276507809,2.081373302,3.747861355,4.680920568,0,8.024014134,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
솔트웨어(주),1.656460827,1.617903728,0.010344528,0.792118464,1.138410958,0.46763696,0.018998499,0.040626598,,,,,,0.267248989,0.059821289,0.127922499,0.11236935,3.148737675,0.025608403,11.98105987,0.432237781,,0.030431961,0.04727366,0,0.03573885,0.020236992,0.071089132,0.152017779,2.336002332,4.38798744,4.995332985,0,21.15342894,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,적정의견
소프트캠프(주),4.279167488,4.279167488,0.132706608,0.993054743,1.075253364,0.481868873,0.190781909,0.395920798,,,,,,5.619215907,0.015677738,0.032535278,0.030258244,0.082176229,0.0254412,6.232088953,0.466726153,,0.05509544,-0.005217617,0,0.087140048,-0.008466938,0.033951696,0.070458371,0.616234224,1.189340289,1.278842147,-0,-191.658379,0,,,0,0,0,0,0,0
(주)연합인포맥스,6.119312206,6.118085773,0,0.582905002,0.108706697,0.901951799,0,0,,,,,,0,0.118763319,0.131673687,1.211274838,0,0.149215222,29.11433104,0.872000883,,0.157942675,0.097197385,0.869880572,0.185038293,0.122119604,0.12570967,0.139375153,0.795919595,8.117635879,0.882441385,0,10.28834259,0,,,0,0,0,0,0.022741354,적정의견
(주)솔라시아,10.29043771,9.848088272,0.154379587,0.764558546,0.089813123,0.91758851,0.018324721,0.019970522,,,,,,1.023649414,0.061392354,0.066906193,0.744948967,3.350247677,0.142989657,5.38682723,0.7739196,,0.041694279,0.043898173,0.163951489,0.08244014,0.102243753,0.017901364,0.019509142,0.429348217,5.209810159,0.467909321,0,22.77999126,0,,,0,0,0,0,0.262486587,0
(주)에어패스,1.343105362,1.025454986,0.115371701,0.168413362,0.514822029,0.660143555,0.267020241,0.404488143,,,,,,3.70614418,0.114126465,0.172881284,0.33580786,0.427407544,0.203487539,64.69836333,0.737755412,,0.128461599,0.079429836,0.622873465,0.190325705,0.141623434,0.072047991,0.109139883,0.560852354,1.650262525,0.849591502,0,12.58972756,0,,,0,0,0,0,0.012800514,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,한정의견(감사범위제한)
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
(주)문학동네,1.965236882,1.107155448,0.045105547,0.406947453,0.446031964,0.691547646,0.194567808,0.281351269,,,,,,2.90364461,0.062700969,0.090667605,0.203276026,0.322257672,0.111323103,36.105681,0.697468433,,0.118970306,0.056481456,0,0.130012805,0.100280603,0.067008134,0.096895904,0.56323411,1.82600036,0.814454526,0,17.70492588,0,,,0,0,0,0,0,적정의견
(주)판도라티비,1.041679631,1.027593448,0.123002166,0.420144103,0.675977612,0.596666681,0.192997865,0.3234601,,,,,,1.117621392,0.212974361,0.356940261,0.528035625,1.103506307,0.21716118,0.600641748,0.226012731,,0.17608107,0.147254681,0.07277329,0.242556124,0.150149531,0.172686266,0.289418315,0.980720222,2.43153783,1.643665136,0,6.790955589,0,,,0,0,0,0,0.158378834,0
주식회사디유넷,0.41816325,0.413013161,0.341130988,0.914529535,-1.966227822,-1.034952361,1.473229105,-1.423475283,,,,,,3.636405749,0.393346072,-0.380062007,0.193295,0.26699586,0.138101697,-2.324448514,-1.816373722,,0.142240134,0.210882659,0.091972777,0.20630206,0.074039771,0.405133312,-0.39145117,2.848234882,1.399656948,-2.752044432,0,4.741973593,0,,,0,0,0,0,0.810869756,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
(주)도서출판길벗,5.328354076,3.79250986,0.004477087,0.689679048,0.317876266,0.758796577,0.101722422,0.134057566,,,,,,1.686538914,0.068993058,0.090924314,0.286036814,0.678248286,0.091378421,129.540935,0.752983867,,0.079883774,0.06128526,0,0.090092431,0.081169764,0.060314305,0.079486791,0.755025727,3.130244664,0.995030486,0,16.3171373,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,적정의견
(주)경봉,0.504699261,0.443407567,-0.799541163,0.204806747,0.707226923,0.585745214,0.282487388,0.482270074,,,,,,-7.609492934,0.033705259,0.057542526,0.081363596,0.119315978,0.080553255,0.033041571,0.018694997,,-0.088721479,0.020758368,0,-0.035901461,0.049611075,-0.037123024,-0.063377426,0.41842206,1.01005969,0.714341407,0,48.17334361,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
주식회사유맥시네마,2.837154175,2.837154175,-0.030173967,0.226358928,1.371464918,0.42168027,0.510929382,1.211651144,,,,,,-4.664805407,-0.048046916,-0.113941579,-0.083080199,-0.094038271,-0.294327962,7.735371333,0.373407535,,-0.67095494,-0.103864873,0,-0.329022783,-0.636260119,-0.109528552,-0.259743127,0.163242783,0.282270834,0.387124547,-0,-9.627894129,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
(주)아시아경제,2.706282991,2.705999242,0.169222943,0.583278642,0.49868316,0.667252443,0.046765207,0.070086228,,,,,,2.577044936,0.112245439,0.16822035,0.337329116,2.400191221,0.621789073,9.484852221,0.603612782,,0.100525271,0.106886776,0,0.130209842,0.592104499,0.018146834,0.027196355,0.180520122,0.542513741,0.270542467,0,9.355694254,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
주식회사미디어윌,2.055301196,2.055119871,0.009928586,0.606909328,0.432057886,0.698295795,0.004756677,0.006811837,,,,,,0.077206603,0.0912078,0.130614849,0.302308679,19.174688,0.093366899,145.958706,0.694278439,,0.063068163,0.069982831,0,0.084540221,0.071639486,0.061609719,0.088228684,0.97687511,3.237857123,1.398941705,0,14.28921901,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
(주)아이온커뮤니케이션즈,3.582636289,3.582636289,0.010351232,0.824887498,0.299116258,0.769754049,0.024936373,0.032395248,,,,,,0.179997426,0.161434527,0.209722219,0.701139485,6.4738575,0.144707757,7.862415845,0.726735127,,0.124183067,0.130774259,0,0.151666523,0.117224302,0.138537388,0.179976173,1.115590002,4.845210088,1.449281109,0,7.646764808,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
(주)디오텍,2.177302889,1.965526042,-1.594859893,0.664246979,0.756854497,0.569199101,0.274227333,0.481777523,,,,,,4.823764936,0.038492802,0.067626252,0.089351721,0.140368216,0.077975276,2.743282106,0.30743001,,0.115160091,0.048886765,0,0.115160082,0.099030438,0.056849232,0.099875829,0.493653935,1.145898107,0.867278135,0,20.45543401,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,적정의견
(주)위니텍,1.691825015,1.691825015,0.004355401,0.594965145,0.624381704,0.615618852,0,0,,,,,,0,0.161106622,0.261698649,0.419132475,0,0.11636223,5.837007222,0.525576699,,0.106357451,0.153301718,0,0.111994687,0.110724994,0.147254737,0.239197901,1.384526766,3.601963242,2.248999948,0,6.523084097,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,적정의견
엔쓰리엔주식회사,0.109081861,0.105076793,-0.244616467,0.274516028,-2.028864673,-0.971945122,1.488711459,-1.531682629,,,,,,-5.361638568,-0.14054362,0.144600365,-0.071271567,-0.094406219,-0.126338052,-1.676969998,-2.303387729,,-0.24959509,-0.207463312,0,-0.183218804,-0.186493779,-0.277659794,0.285674353,1.112440927,0.564133816,-1.144551171,-0,-4.820129342,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
불교텔레비전(주),16.30127177,16.30127177,-0.000655319,1.281656,1.894904565,0.345434531,0.00121895,0.003528743,,,,,,-0.005628047,0.076115371,0.220346734,0.116283816,62.4434,0.411934037,0.777142973,0.154316974,,-1.172150685,0.055741478,0,-1.061887806,0.301671158,-0.21658488,-0.626992558,0.184775629,0.282287468,0.534907812,0,17.93996208,0,,,84,0,0,52,0,적정의견
(주)디지캡,2.404361768,2.143795278,0.311943391,0.517080142,0.370189623,0.729825992,0.153663046,0.210547511,,,,,,34.03379759,0.04333683,0.059379675,0.160403403,0.282025064,0.094834047,8.827474446,0.641223952,,0.00988021,0.001608304,0.004802088,0.102139082,0.003519454,0.004515013,0.006186424,0.456975438,1.69141155,0.626143004,0,621.7729668,0,,,0,0,0,0,0.013554855,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
(주)오토데스크코리아,5.182051304,5.182051304,0,0.926204853,0.217631173,0.821266791,0,0,,,,,,0,0.06507839,0.079241472,0.364109018,0,0.069218043,63.46169424,0.808526406,,0.073853782,0.054360197,0,0.085253762,0.057818063,0.069436885,0.084548511,0.940194021,5.26031948,1.144809496,0,18.39581254,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9,0,0,23,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,50,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,27,0,0,16,0,0
한국비엠씨소프트웨어주식회사,1.172974559,1.172974559,0.000286554,0.972475691,4.865924776,0.170476104,0,0,,,,,,0,0.137018523,0.803740347,0.165177306,0,0.316011813,6.552775,0.147904783,,0.363826373,0.135469453,0,0.36739906,0.312439126,0.15775028,0.925351278,0.433586711,0.522693455,2.543387033,0,7.381737934,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,적정의견
아시아나세이버(주),10.89826328,10.89826328,-0.051266053,0.587601217,0.13694127,0.879552928,0.060409648,0.068682221,,,,,,-0.394672737,-0.116669322,-0.132646164,-0.968635416,-1.931302784,-1.178155228,36.396199,0.85603308,,-1.545663748,-0.138812131,0,-1.322060247,-1.401758698,-0.153062634,-0.174023221,0.099027123,0.822162812,0.11258802,-0,-7.203981354,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,한정의견(감사범위제한)
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
주식회사애니플러스,4.125749625,3.96368326,0.317729711,1.004367201,1.192743108,0.456049775,0.250970934,0.550314786,,,,,,1.955084379,0.266796083,0.585015272,0.490478853,1.063055703,0.551387813,15.21097937,0.441237959,,0.265299014,0.210168504,0,0.403338657,0.434355522,0.128368339,0.28147879,0.483862857,0.889535172,1.060986946,0,4.758086873,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
(주)케이티디에스,2.071296072,2.070718051,0.03372107,1.066318386,1.411947756,0.414602679,0.129349583,0.311984438,,,,,,1.812664627,0.091920485,0.221707408,0.157022388,0.710636114,0.049826778,3.38199444,0.130570739,,0.038681034,0.084422324,0,0.053829325,0.045762296,0.071358806,0.172113712,1.844800909,3.151365477,4.449563412,0,11.84520808,0,,,0,0,0,0,0,적정의견
