Name,총자산대비현금,산업평균대비현금,매출채권회전율,매출총이익률,대손률,총자산대비매출채권,산업평균대비매출채권,총자산대비금융자산,총자산대비단기금융자산,금융자산수익률,단기금융자산수익률,총자산대비유가증권,유가증권수익률,산업평균대비유가증권,유형자산감가상각률,산업평균대비유형자산감가상각률,총자산대비유형자산,산업평균대비유형자산,무형자산상각률,산업평균대비무형자산상각률,총자산대비무형자산,개발비계상비율,산업평균대비무형자산,재고자산회전율,매출원가율,총자산대비재고,산업평균대비재고,유효이자율,단기유효이자율,총자산대비차입금,산업평균대비차입금,역마진여부,단기역마진여부,감사의견
(주)스페이스솔루션,0.13036252,-0.029976638,4.485756072,0.217507464,0.018735042,0.458707775,0.376613298,0,0.281680467,0,0.006382203,0,0,0,0.181267855,0.018100151,0.044726733,-0.031361441,3.125,3.040687106,2.11431E-05,4.5342E-05,4.5342E-05,60.36057819,0.78249256,0.026674641,0.026492404,0,0,0,-0.117581557,0,0.006382203,적정의견
동아출판(주),0.115533919,-0.04480524,3.633572497,0.459493851,-0.001346171,0.202889488,0.120795012,0,0,0,0,0,0,0,0.113721335,-0.049446369,0.408270243,0.332182069,0.252527664,0.16821477,0.120105709,0.99669158,0.99669158,5.322036989,0.540506149,0.07487143,0.074689193,0.023653999,0,0.070342408,-0.047239148,-0.023653999,0,적정의견
(주)아이패밀리에스씨,0.396490049,0.236150891,13.45840325,0.404425731,0.007186575,0.100452881,0.018358405,0,0.18906416,0,0.0129519,0,0,0,1.028243468,0.865075763,0.014269615,-0.061818558,0.274469669,0.190156774,0.000507224,0,0,3.46165946,0.595574269,0.232598826,0.23241659,0.030169648,0,0.01644262,-0.101138937,-0.030169648,0.0129519,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
(주)다나와,0.128707256,-0.031631902,22.21378734,0.417065257,0.005416925,0.048138302,-0.033956175,0,0.565461157,0,0.014228198,0,0,0,0.696225686,0.533057981,0.037555724,-0.03853245,0.026970629,-0.057342265,0.02587202,0,0,10.71146136,0.582934743,0.058194855,0.058012618,0.030607236,0,0.007904268,-0.109677289,-0.030607236,0.014228198,0
주식회사더존비앤에프,0.160457473,0.000118315,6.449138451,0.422931484,0,0.034897089,-0.047197388,0,0.539637677,0,0.000697922,0,0,0,0.674823145,0.51165544,0.014992046,-0.061096128,0,-0.084312894,0.211822699,1,1,136.0468258,0.577068516,0.000954619,0.000772382,0.039048898,0,0.024317414,-0.093264143,-0.039048898,0.000697922,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,적정의견
(주)데이터스트림즈,0.295306868,0.134967709,6.45839922,0.51775449,0.004077414,0.257587882,0.175493406,0,1.74086E-05,0,66.23360656,0,0,0,0.293677905,0.1305102,0.14973397,0.073645796,0,-0.084312894,0.047481546,0,0,0,0.482245552,0,-0.000182236,0.114658887,0,0.029175452,-0.088406104,-0.114658887,66.23360656,0
주식회사하나금융티아이,0.02252615,-0.137813009,7.877231388,0.057843669,0,0.068753864,-0.013340613,0,0.00545944,0,0.06013225,0,0,0,0.004193035,-0.15897467,0.092643649,0.016555475,0.033581171,-0.050731723,0.017219761,1,1,0,0.942156335,0,-0.000182236,0.023480691,0,0.675853321,0.558271764,-0.023480691,0.06013225,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
(주)케이엠에이치,0.094106491,-0.066232668,12.67887027,0.42980113,0,0.027216463,-0.054878013,0,0.053720474,0,0.01270422,0,0,0,0.007983611,-0.155184093,0.612179126,0.536090952,0.035841554,-0.048471341,0.031743897,0,0,5.796102611,0.57019887,0.033947089,0.033764852,0.023675674,0,0.447250946,0.32966939,-0.023675674,0.01270422,0
(주)골프존,0.031083413,-0.129255745,26.9140707,0.420624972,0.004792747,0.016520111,-0.065574366,0,0.022361367,0,0.034948486,0,0,0,0.266006843,0.102839138,0.082489332,0.006401158,0.230090857,0.145777962,0.005617174,0,0,4.565906709,0.579375028,0.05641896,0.056236724,0.033007806,0,0.257523251,0.139941694,-0.033007806,0.034948486,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
주식회사위즈덤하우스,0.104224217,-0.056114941,7.855651421,1,-0.012278013,0.090140926,0.00804645,0,0.018779825,0,0.020088,0,0,0,0.957972904,0.7948052,0.019371859,-0.056716315,0.252065372,0.167752478,0.302346134,0,0,0,0,0.133695848,0.133513611,0.027838288,0,0.213234286,0.095652729,-0.027838288,0.020088,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
메타빌드주식회사,0.042223353,-0.118115806,3.271372391,0.435529895,0.009413074,0.362375337,0.28028086,0,0.293674164,0,0.001540412,0,0,0,0.021025189,-0.142142515,0.148337887,0.072249713,0.442174878,0.357861983,0.001005376,0,0,78.35556497,0.564470105,0.008540036,0.0083578,0.030703571,0,0.117829011,0.000247454,-0.030703571,0.001540412,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,한정의견(감사범위제한)
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,적정의견
(주)아이스크림미디어,0.477038598,0.31669944,19.83278027,0.309960263,-0.003466069,0.104946118,0.022851642,0,0.000122832,0,15.43218623,0,0,0,0.021621948,-0.141545756,0.002398661,-0.073689513,0.021875293,-0.062437602,0.177840708,1,1,10.05418324,0.690039737,0.142849026,0.14266679,0,0,0,-0.117581557,0,15.43218623,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
솔트웨어(주),0.429422627,0.269083468,19.93932605,0.150610103,0.014897172,0.117155531,0.035061054,0,0.010233481,0,0.336883418,0,0,0,0.061486701,-0.101681003,0.196987439,0.120899265,0.014128273,-0.070184622,0.013469998,0,0,120.0778351,0.849389897,0.016524089,0.016341852,0.027469911,0,0.018998499,-0.098583058,-0.027469911,0.336883418,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,적정의견
소프트캠프(주),0.108549005,-0.051790153,3.249444729,0.714360922,0.056584403,0.189642932,0.107548455,0,0.256096051,0,0.011632109,0,0,0,0.568802639,0.405634934,0.026319009,-0.049769165,0.659174744,0.57486185,0.007246445,0,0,0,0.285639078,0,-0.000182236,0.052953861,0,0.190781909,0.073200352,-0.052953861,0.011632109,0
(주)연합인포맥스,0.299982204,0.139643046,19.41869074,0.589476991,0.009383355,0.040987294,-0.041107182,0,0.220225455,0,0.047199769,0,0,0,0.03065139,-0.132516315,0.075174501,-0.000913673,0,-0.084312894,0,0,0,2805.497164,0.410523009,0.000116465,-6.57711E-05,0,0,0,-0.117581557,0,0.047199769,적정의견
(주)솔라시아,0.234597896,0.074258737,5.604691473,0.505426293,0,0.076605148,-0.005489329,0,0.390458218,0,0.015632352,0,0,0,0.509667451,0.346499746,0.031130396,-0.044957778,0.108965847,0.024652952,0.015187208,3.68477E-05,3.68477E-05,6.518108211,0.494573707,0.032577603,0.032395366,0.043930476,0,0.018324721,-0.099256835,-0.043930476,0.015632352,0
(주)에어패스,0.062766405,-0.097572753,27.27590172,0.576281752,-0.003331066,0.020562193,-0.061532284,0,0.006882052,0,0.454271812,0,0,0,0.036285236,-0.126882469,0.621957608,0.545869435,0.036689201,-0.047623694,0.067993692,0,0,7.904701759,0.423718316,0.030063552,0.029881316,0.016972384,0,0.267020241,0.149438684,-0.016972384,0.454271812,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,한정의견(감사범위제한)
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
(주)문학동네,0.004571022,-0.155768136,8.561067714,0.422464087,0.007129132,0.065790171,-0.016304305,0,0.016916183,0,0.04697178,0,0,0,0.024628349,-0.138539355,0.399439042,0.323350868,0.076210812,-0.008102082,0.009653028,0,0,2.099070962,0.577535913,0.15496757,0.154785333,0.014840434,0,0.194567808,0.076986251,-0.014840434,0.04697178,적정의견
(주)판도라티비,0.210649162,0.050310004,8.40755775,0.572754286,0.238212268,0.116647456,0.034552979,0,0.032515346,0,0.008696226,0,0,0,0.495893373,0.332725668,0.03347384,-0.042614334,0.041072977,-0.043239918,0.489730041,0.128359635,0.128359635,73.75057529,0.427245714,0.005681427,0.005499191,0.055782376,0,0.192997865,0.075416308,-0.055782376,0.008696226,0
주식회사디유넷,0.351541319,0.191202161,6.886734415,0.328286043,0.036317682,0.413582797,0.33148832,0,0,0,0,0,0,0,0.668102564,0.50493486,0.010292664,-0.06579551,1.540102264,1.45578937,0.114009869,1,1,194.8181883,0.671713875,0.009820433,0.009638196,0.050539968,0,1.473229105,1.355647548,-0.050539968,0,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
(주)도서출판길벗,0.033200135,-0.127139023,4.754568998,0.351509455,0.018410144,0.158800036,0.076705559,0,0.174381295,0,0.009994667,0,0,0,0.017902482,-0.145265222,0.367083031,0.290994857,0.414889474,0.33057658,0.009553247,0,0,2.825789351,0.648490545,0.173270893,0.173088657,0.003006571,0,0.101722422,-0.015859134,-0.003006571,0.009994667,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,적정의견
(주)경봉,0.117861981,-0.042477178,8.8389588,0.196112384,0.031056793,0.047338388,-0.034756089,0,0.002461728,0,0.145374984,0,0,0,0.122316632,-0.040851072,0.121431726,0.045343552,1.295439706,1.211126811,0.001747783,0,0,13.71895104,0.803887616,0.024518224,0.024335987,0.083252381,0,0.282487388,0.164905832,-0.083252381,0.145374984,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
주식회사유맥시네마,0.089606877,-0.070732282,12.84912925,0.572403827,0.007330758,0.012704579,-0.069389897,0,0,0,0,0,0,0,0.09536423,-0.067803475,0.876757679,0.800669505,0,-0.084312894,0,0,0,0,0.427596173,0,-0.000182236,0.003850574,0,0.510929382,0.393347825,-0.003850574,0,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
(주)아시아경제,0.410028267,0.249689108,4.849277714,0.511568246,0,0.037226188,-0.044868289,0,0.043742792,0,0.115359452,0,0,0,0.027685792,-0.135481912,0.065504717,-0.010583457,12.4827672,12.39845431,0.000135461,0,0,1695.038801,0.488431754,5.20175E-05,-0.000130219,0.066206004,0,0.046765207,-0.070816349,-0.066206004,0.115359452,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
주식회사미디어윌,0.135662449,-0.02467671,29.08928235,0.976350624,-0.044737351,0.03358196,-0.048512517,0,0.354628127,0,0.017065298,0,0,0,0.241660555,0.07849285,0.163239408,0.087151234,0.26281221,0.178499316,0.03723212,0,0,435.4360767,0.023649376,5.3056E-05,-0.00012918,0.080642,0,0.004756677,-0.112824879,-0.080642,0.017065298,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
(주)아이온커뮤니케이션즈,0.234261579,0.073922421,3.020091941,0.319153904,0.006919468,0.369389417,0.287294941,0,0.180726365,0,0.017945843,0,0,0,0.435266329,0.272098625,0.006466313,-0.06962186,0.132928234,0.04861534,0.016609931,0,0,0,0.680846096,0,-0.000182236,0.0368825,0,0.024936373,-0.092645183,-0.0368825,0.017945843,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
(주)디오텍,0.152572667,-0.007766492,10.3836864,0.688770024,-0.002575919,0.047541298,-0.034553178,0,0.150914946,0,0.016825603,0,0,0,0.068025455,-0.095142249,0.256320084,0.18023191,0.047319448,-0.036993446,0.140638257,0,0,2.903265327,0.311229976,0.05291969,0.052737454,0.041585724,0,0.274227333,0.156645776,-0.041585724,0.016825603,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,적정의견
(주)위니텍,0.308841684,0.148502526,10.9971281,0.19427741,0,0.12589894,0.043804463,0,0.104993553,0,0.015095136,0,0,0,0.012736875,-0.15043083,0.059029585,-0.017058589,0.728899691,0.644586796,0.00226406,0,0,0,0.80572259,0,-0.000182236,0,0,0,-0.117581557,0,0.015095136,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,적정의견
엔쓰리엔주식회사,0.027770744,-0.132568414,15.24743171,0.37266522,-0.003875762,0.072959233,-0.009135243,0,0.011593484,0,0.982772214,0,0,0,1.129120809,0.965953105,0.030671886,-0.045416287,0.024928186,-0.059384708,0.653128391,0.062435115,0.062435115,108.039396,0.62733478,0.00645943,0.006277193,0.113244322,0,1.488711459,1.371129903,-0.113244322,0.982772214,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
불교텔레비전(주),0.114205553,-0.046133605,14.47295045,-0.343732716,0.126464854,0.012766963,-0.069327513,0,0.349756927,0,0.016909313,0,0,0,0.1583427,-0.004825004,0.498039929,0.421951755,0.67856466,0.594251765,0.00077179,0,0,0,1.343732716,0,-0.000182236,0.12012,0,0.00121895,-0.116362607,-0.12012,0.016909313,적정의견
(주)디지캡,0.307368754,0.147029596,4.703193367,0.282866856,0.00693406,0.0971628,0.015068324,0,0.017077536,0,0.039256075,0,0,0,0.065923758,-0.097243947,0.35666836,0.280580187,0.266203356,0.181890462,0.098931235,0.55172482,0.55172482,6.289753399,0.717133144,0.052102557,0.05192032,0.034620399,0,0.153663046,0.03608149,-0.034620399,0.039256075,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
(주)오토데스크코리아,0.765251627,0.604912469,6.247750365,1,0,0.150485209,0.068390733,0,0,0,0,0,0,0,1.062966717,0.899799012,0.010083281,-0.066004892,0,-0.084312894,0,0,0,0,0,0,-0.000182236,0,0,0,-0.117581557,0,0,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
한국비엠씨소프트웨어주식회사,0.460603566,0.300264408,35.2368444,1,0,0.012304925,-0.069789552,0,0,0,0,0,0,0,0.676140982,0.512973277,0.002291045,-0.073797128,0,-0.084312894,0,0,0,0,0,0,-0.000182236,0,0,0,-0.117581557,0,0,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,적정의견
아시아나세이버(주),0.03739249,-0.122946668,3.412022409,-1.290440921,0.033414669,0.029022999,-0.053071478,0,0.470396966,0,0.0126156,0,0,0,0.102221015,-0.06094669,0.079124157,0.003035983,0,-0.084312894,0.034596686,0,0,0,2.290440684,0,-0.000182236,0.041460739,0,0.060409648,-0.057171908,-0.041460739,0.0126156,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,한정의견(감사범위제한)
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
주식회사애니플러스,0.433970465,0.273631307,5.083291488,0.394680812,-0.018756536,0.095186919,0.013092443,0,0.042331838,0,0.060329885,0,0,0,0.106121045,-0.05704666,0.068272919,-0.007815255,0.000202604,-0.08411029,0.143380313,0,0,12.3156134,0.605319188,0.023782126,0.02359989,0.049913727,0,0.250970934,0.133389377,-0.049913727,0.060329885,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
(주)케이티디에스,0.384272178,0.223933019,4.701883588,1,0.001996786,0.392353591,0.310259114,0,0.032224315,0,0.019629273,0,0,0,1.672818631,1.509650927,0.017032135,-0.059056038,0.032775071,-0.051537824,0.014739179,0,0,0,0,0.000254276,7.20398E-05,0.012675202,0,0.129349583,0.011768027,-0.012675202,0.019629273,적정의견
주식회사미디어지니,0.176262226,0.015923068,5.642354836,0.171041596,0,0.190019057,0.107924581,0,0,0,0,0,0,0,22.78693888,22.62377118,0.000366992,-0.075721182,0.000269103,-0.084043792,0.578272962,0,0,0,0.828958359,0,-0.000182236,0.117918992,0,0.002005174,-0.115576383,-0.117918992,0,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,적정의견
허스트중앙(유),0.38789726,0.227558102,6.225796108,0.407451155,0.002424665,0.446887816,0.36479334,0,0,0,0,0,0,0,0.270167996,0.107000292,0.032476064,-0.04361211,0.631064939,0.546752044,0.009079077,0,0,26.21104954,0.592548867,0.062897469,0.062715232,0,0,0,-0.117581557,0,0,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
(주)비지에프네트웍스,0.230532903,0.070193745,14.09687357,0.242230393,0,0.075987921,-0.006106555,0,0.005413986,0,0.0541025,0,0,0,0.05736776,-0.105799945,0.118327161,0.042238987,0.273702114,0.189389219,0.024152334,0,0,0,0.757769607,0,-0.000182236,0.017568044,0,0.003112541,-0.114469015,-0.017568044,0.0541025,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
(주)비에스지파트너스,0.404301822,0.243962664,4.216862623,0.236296901,0.00484727,0.193494299,0.111399823,0,0.084917119,0,0.015623778,0,0,0,0.128245921,-0.034921783,0.23854436,0.162456186,0.397673029,0.313360134,0.015690174,1,1,0,0.763703122,0,-0.000182236,0.062991072,0,0.223900214,0.106318657,-0.062991072,0.015623778,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
지티플러스주식회사,0.286832685,0.126493527,3.962534129,0.081140785,0.025427895,0.388105067,0.306010591,0,0.015544092,0,0.055377637,0,0,0,0.299360139,0.136192434,0.004043694,-0.07204448,0.469169039,0.384856145,0.001906332,0,0,42.98695999,0.918859215,0.032872639,0.032690403,0.040764912,0,0.065422919,-0.052158638,-0.040764912,0.055377637,적정의견
지티원주식회사,0.116329033,-0.044010125,2.03823212,0.376853941,0.021161571,0.556308926,0.474214449,0,0.00063915,0,0.537499091,0,0,0,0.2264528,0.063285095,0.010562556,-0.065525618,0.319850964,0.23553807,0.090269953,0.525162263,0.525162263,0,0.623146059,0,-0.000182236,0.040953005,0,0.255250987,0.137669431,-0.040953005,0.537499091,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
세틀뱅크주식회사,0.509915148,0.34957599,18.46177036,1,0,0.020884514,-0.061209962,0,0.160298522,0,0.017472291,0,0,0,0.598238744,0.435071039,0.015809184,-0.06027899,0.132802229,0.048489335,0.018775239,0.063991888,0.063991888,0,0,0,-0.000182236,0.059616921,0,0.004950457,-0.112631099,-0.059616921,0.017472291,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
(주)크래프톤,0.535804302,0.375465144,3.554192409,1,0.001812078,0.094182875,0.012088398,0,0.007276836,0,0.265217675,0,0,0,0.253182983,0.090015279,0.043255568,-0.032832606,0.007040803,-0.077272091,0.147051631,0,0,0,0,0,-0.000182236,0.040191186,0,0.030736535,-0.086845021,-0.040191186,0.265217675,적정의견
네이버클라우드주식회사,0.049704818,-0.11063434,8.242583012,1,0,0.090777469,0.008682992,0,0.000126603,0,0.899413975,0,0,0,0.569452073,0.406284369,0.456701363,0.38061319,0.348742152,0.264429258,0.005559244,0,0,0,0,0,-0.000182236,0.022433786,0,0.544001816,0.42642026,-0.022433786,0.899413975,적정의견
(주)아이코닉스,0.310550585,0.150211427,6.801649582,0.352617834,0.028000945,0.129871882,0.047777405,0,0.096819999,0,0.030587713,0,0,0,0.070005255,-0.09316245,0.20547556,0.129387387,0.501358747,0.417045852,0.001794059,0,0,7.696348416,0.647382166,0.074302837,0.074120601,0.023140195,0,0.365333194,0.247751637,-0.023140195,0.030587713,적정의견
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
(주)핸디소프트,0.623996654,0.463657495,3.720255812,0.33147125,0.013427934,0.062227328,-0.019867149,0,0.010166309,0,0.57921632,0,0,0,0.601949302,0.438781597,0.009805547,-0.066282626,0.01103976,-0.073273135,0.009684682,0,0,2.706904497,0.668528809,0.057174338,0.056992102,0.095604447,0,0.010447617,-0.107133939,-0.095604447,0.57921632,0
,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,,0,,0,0,,0,0,0,,0,0,0,,0,0,0
